project_id,year,chain_length,frequency
862492,2020,10,1
862492,2020,13,1
862492,2020,14,1
862492,2021,1,134457
862492,2021,2,9907
862492,2021,3,866
862492,2021,4,169
862492,2021,5,29
862492,2021,6,16
862492,2021,8,4
862492,2021,10,1
862492,2021,13,1
862492,2021,14,1
862694,2014,1,7567
862694,2014,2,204
862694,2014,3,9
862694,2014,4,3
862694,2014,5,6
862694,2014,6,1
862694,2015,1,8376
862694,2015,2,271
862694,2015,3,14
862694,2015,4,3
862694,2015,5,6
862694,2015,6,1
862694,2015,7,1
862694,2016,1,8790
862694,2016,2,280
862694,2016,3,20
862694,2016,4,4
862694,2016,5,8
862694,2016,6,1
862694,2016,7,2
862694,2017,1,8799
862694,2017,2,281
862694,2017,3,20
862694,2017,4,4
862694,2017,5,8
862694,2017,6,1
862694,2017,7,2
862694,2018,1,8799
862694,2018,2,281
862694,2018,3,20
862694,2018,4,4
862694,2018,5,8
862694,2018,6,1
862694,2018,7,2
862694,2019,1,8588
862694,2019,2,254
862694,2019,3,22
862694,2019,4,3
862694,2019,5,5
862694,2019,6,1
862694,2019,7,2
863007,2007,1,3754
863007,2007,2,53
863007,2007,3,6
863007,2007,4,6
863007,2008,1,12868
863007,2008,2,56
863007,2008,3,11
863007,2008,4,1
863007,2009,1,26004
863007,2009,2,410
863007,2009,3,71
863007,2009,4,9
863007,2010,1,21677
863007,2010,2,309
863007,2010,3,53
863007,2010,4,8
863007,2011,1,10006
863007,2011,2,734
863007,2011,3,72
863007,2011,4,16
863007,2012,1,9879
863007,2012,2,699
863007,2012,3,72
863007,2012,4,16
863007,2013,1,11970
863007,2013,2,587
863007,2013,3,69
863007,2013,4,18
863007,2013,5,1
863007,2014,1,13912
863007,2014,2,597
863007,2014,3,75
863007,2014,4,19
863007,2014,5,1
863007,2015,1,13902
863007,2015,2,597
863007,2015,3,75
863007,2015,4,19
863007,2015,5,1
863007,2016,1,14385
863007,2016,2,625
863007,2016,3,75
863007,2016,4,19
863007,2016,5,1
863007,2017,1,15356
863007,2017,2,678
863007,2017,3,75
863007,2017,4,19
863007,2017,5,1
863007,2018,1,15363
863007,2018,2,680
863007,2018,3,75
863007,2018,4,19
863007,2018,5,1
863007,2019,1,15360
863007,2019,2,680
863007,2019,3,75
863007,2019,4,19
863007,2019,5,1
863007,2020,1,15360
863007,2020,2,680
863007,2020,3,75
863007,2020,4,19
863007,2020,5,1
863028,2014,1,197
863028,2014,2,2
863028,2015,1,197
863028,2015,2,2
863128,2014,1,74
863128,2014,2,5
863128,2015,1,68
863128,2015,2,5
863128,2016,1,89
863128,2016,2,10
863128,2017,1,88
863128,2017,2,10
863128,2018,1,104
863128,2018,2,11
863212,2014,1,480
863212,2014,2,5
863212,2014,3,2
863212,2014,10,1
863212,2014,12,1
863212,2015,1,498
863212,2015,2,5
863212,2015,3,2
863212,2015,10,1
863212,2015,12,1
863212,2016,1,633
863212,2016,2,23
863212,2016,3,1
863212,2016,9,1
863212,2016,10,1
863212,2016,12,1
863212,2017,1,636
863212,2017,2,23
863212,2017,3,1
863212,2017,9,1
863212,2017,10,1
863212,2017,12,1
864227,2014,1,327
864227,2014,2,8
864227,2014,8,1
864227,2015,1,334
864227,2015,2,8
864227,2015,8,1
864227,2016,1,334
864227,2016,2,8
864227,2016,8,1
864227,2019,1,336
864227,2019,2,9
864227,2019,8,1
865047,2012,1,775
865047,2012,2,21
865047,2013,1,775
865047,2013,2,21
865047,2014,1,933
865047,2014,2,21
865047,2015,1,1185
865047,2015,2,23
865047,2016,1,1200
865047,2016,2,23
865047,2017,1,1024
865047,2017,2,23
865047,2018,1,1064
865047,2018,2,25
865047,2019,1,1081
865047,2019,2,25
865047,2020,1,1410
865047,2020,2,30
865138,2009,1,2443
865138,2009,2,90
865138,2009,3,12
865138,2009,4,3
865207,2014,1,1808
865207,2014,2,10
865207,2014,3,1
865207,2015,1,1808
865207,2015,2,10
865207,2015,3,1
865207,2016,1,1808
865207,2016,2,10
865207,2016,3,1
865207,2017,1,1808
865207,2017,2,10
865207,2017,3,1
865207,2018,1,1808
865207,2018,2,10
865207,2018,3,1
865207,2019,1,1808
865207,2019,2,10
865207,2019,3,1
865207,2020,1,1808
865207,2020,2,10
865207,2020,3,1
865429,2015,1,19410
865429,2015,2,1227
865429,2015,3,235
865429,2015,4,35
865429,2015,5,10
865429,2015,6,2
865429,2015,7,1
865429,2015,8,2
865429,2015,9,1
865429,2015,21,2
865429,2015,23,1
865429,2016,1,25962
865429,2016,2,1673
865429,2016,3,336
865429,2016,4,40
865429,2016,5,30
865429,2016,6,9
865429,2016,7,4
865429,2016,8,3
865429,2016,9,2
865429,2016,21,2
865429,2016,23,1
865429,2017,1,30234
865429,2017,2,1908
865429,2017,3,411
865429,2017,4,51
865429,2017,5,44
865429,2017,6,14
865429,2017,7,6
865429,2017,8,1
865429,2017,9,1
865429,2017,11,1
865429,2017,21,2
865429,2017,23,1
865429,2018,1,32379
865429,2018,2,1991
865429,2018,3,432
865429,2018,4,53
865429,2018,5,43
865429,2018,6,14
865429,2018,7,6
865429,2018,8,2
865429,2018,9,1
865429,2018,21,2
865429,2018,23,1
865429,2019,1,32379
865429,2019,2,1991
865429,2019,3,432
865429,2019,4,53
865429,2019,5,43
865429,2019,6,14
865429,2019,7,6
865429,2019,8,2
865429,2019,9,1
865429,2019,21,2
865429,2019,23,1
865429,2020,1,32379
865429,2020,2,1991
865429,2020,3,432
865429,2020,4,53
865429,2020,5,43
865429,2020,6,14
865429,2020,7,6
865429,2020,8,2
865429,2020,9,1
865429,2020,21,2
865429,2020,23,1
865466,2013,1,308
865466,2013,2,15
865466,2013,3,6
865466,2013,4,1
865466,2013,5,1
865466,2013,6,1
865466,2014,1,1514
865466,2014,2,153
865466,2014,3,30
865466,2014,4,2
865466,2014,5,2
865466,2015,1,44524
865466,2015,2,1429
865466,2015,3,252
865466,2015,4,38
865466,2015,5,25
865466,2015,6,19
865466,2015,7,14
865466,2015,9,4
865466,2015,10,6
865466,2015,11,3
865466,2015,12,2
865466,2015,13,7
865466,2015,15,2
865466,2015,16,1
865466,2015,17,2
865466,2015,19,1
865466,2015,21,1
865466,2015,25,3
865466,2015,51,7
865466,2015,76,1
865466,2016,1,44781
865466,2016,2,1444
865466,2016,3,259
865466,2016,4,39
865466,2016,5,27
865466,2016,6,14
865466,2016,7,14
865466,2016,9,4
865466,2016,10,6
865466,2016,11,3
865466,2016,12,2
865466,2016,13,7
865466,2016,15,2
865466,2016,16,1
865466,2016,17,2
865466,2016,19,1
865466,2016,21,1
865466,2016,25,3
865466,2016,51,7
865466,2016,76,1
865466,2017,1,1514
865466,2017,2,153
865466,2017,3,30
865466,2017,4,2
865466,2017,5,2
865466,2018,1,44866
865466,2018,2,1450
865466,2018,3,259
865466,2018,4,44
865466,2018,5,26
865466,2018,6,15
865466,2018,7,14
865466,2018,9,4
865466,2018,10,6
865466,2018,11,3
865466,2018,12,2
865466,2018,13,9
865466,2018,15,2
865466,2018,16,1
865466,2018,17,2
865466,2018,19,1
865466,2018,21,1
865466,2018,25,3
865466,2018,51,7
865466,2018,76,1
865466,2019,1,44909
865466,2019,2,1451
865466,2019,3,263
865466,2019,4,43
865466,2019,5,26
865466,2019,6,15
865466,2019,7,14
865466,2019,9,4
865466,2019,10,6
865466,2019,11,3
865466,2019,12,2
865466,2019,13,9
865466,2019,15,2
865466,2019,16,1
865466,2019,17,2
865466,2019,19,1
865466,2019,21,1
865466,2019,25,3
865466,2019,51,7
865466,2019,76,1
865466,2020,1,44909
865466,2020,2,1451
865466,2020,3,263
865466,2020,4,43
865466,2020,5,26
865466,2020,6,15
865466,2020,7,14
865466,2020,9,4
865466,2020,10,6
865466,2020,11,3
865466,2020,12,2
865466,2020,13,9
865466,2020,15,2
865466,2020,16,1
865466,2020,17,2
865466,2020,19,1
865466,2020,21,1
865466,2020,25,3
865466,2020,51,7
865466,2020,76,1
865466,2021,1,44982
865466,2021,2,1454
865466,2021,3,276
865466,2021,4,44
865466,2021,5,28
865466,2021,6,14
865466,2021,7,14
865466,2021,8,1
865466,2021,9,4
865466,2021,10,6
865466,2021,11,3
865466,2021,12,2
865466,2021,13,9
865466,2021,15,2
865466,2021,16,1
865466,2021,17,2
865466,2021,19,1
865466,2021,21,1
865466,2021,25,3
865466,2021,51,7
865466,2021,76,1
866237,2014,1,110
866237,2014,2,9
866237,2015,1,158
866237,2015,2,16
866237,2015,3,1
866237,2015,6,1
866237,2017,1,145
866237,2017,2,16
866237,2017,3,1
866237,2017,6,1
866237,2018,1,152
866237,2018,2,17
866237,2018,3,1
866237,2018,6,1
866237,2021,1,152
866237,2021,2,17
866237,2021,3,1
866237,2021,6,1
866954,2015,1,176
866954,2015,2,9
866954,2015,3,1
867279,2014,1,175
867279,2014,2,2
867279,2014,3,1
867279,2015,1,175
867279,2015,2,2
867279,2015,3,1
867279,2016,1,175
867279,2016,2,2
867279,2016,3,1
867279,2017,1,175
867279,2017,2,2
867279,2017,3,1
867279,2018,1,260
867279,2018,2,1
867279,2018,3,1
867279,2019,1,260
867279,2019,2,1
867279,2019,3,1
867279,2020,1,260
867279,2020,2,1
867279,2020,3,1
867282,2019,1,32525
867282,2019,2,1067
867282,2019,3,113
867282,2019,4,45
867282,2019,5,18
867282,2019,6,1
867282,2019,7,3
867282,2019,8,2
867282,2020,1,40579
867282,2020,2,1359
867282,2020,3,152
867282,2020,4,88
867282,2020,5,27
867282,2020,6,3
867282,2020,7,4
867282,2020,8,6
867282,2020,9,1
867282,2021,1,42125
867282,2021,2,1388
867282,2021,3,155
867282,2021,4,89
867282,2021,5,28
867282,2021,6,3
867282,2021,7,3
867282,2021,8,6
867282,2021,9,2
867333,2014,1,1021
867333,2014,2,38
867333,2014,3,1
867333,2014,4,8
867333,2015,1,1095
867333,2015,2,40
867333,2015,3,2
867333,2015,4,8
867333,2016,1,1095
867333,2016,2,40
867333,2016,3,2
867333,2016,4,8
867333,2017,1,1095
867333,2017,2,40
867333,2017,3,2
867333,2017,4,8
867350,2014,1,2160
867350,2014,2,47
867350,2014,3,1
867350,2015,1,2228
867350,2015,2,44
867350,2016,1,2264
867350,2016,2,44
867350,2017,1,2534
867661,2014,1,201
867661,2014,2,2
867661,2015,1,2688
867661,2015,2,94
867661,2015,3,12
867661,2015,4,4
867661,2016,1,1259
867661,2016,2,38
867661,2016,3,15
867661,2016,4,5
867661,2016,5,2
867661,2017,1,1213
867661,2017,2,33
867661,2017,3,8
867661,2017,4,5
867661,2017,5,2
867661,2018,1,1436
867661,2018,2,37
867661,2018,3,6
867661,2018,4,4
867661,2019,1,1639
867661,2019,2,40
867661,2019,3,7
867661,2019,4,4
867661,2020,1,1840
867661,2020,2,66
867661,2020,3,12
867661,2020,4,5
867661,2021,1,2041
867661,2021,2,70
867661,2021,3,12
867661,2021,4,4
867661,2021,5,5
867810,2014,1,407
867810,2014,2,19
867810,2017,1,407
867810,2017,2,19
867831,2008,1,53
867831,2009,1,202
867831,2009,2,10
867831,2009,3,5
867831,2010,1,349
867831,2010,2,32
867831,2010,3,5
867955,2015,1,2517
867955,2015,2,262
867955,2015,3,36
867955,2015,4,5
867955,2015,5,11
867955,2015,6,3
867955,2016,1,2655
867955,2016,2,282
867955,2016,3,38
867955,2016,4,5
867955,2016,5,12
867955,2016,6,2
867955,2016,7,1
868645,2014,1,210
868645,2014,2,4
868645,2015,1,210
868645,2015,2,4
868645,2016,1,229
868645,2016,2,3
868645,2017,1,240
868645,2017,2,3
868645,2018,1,240
868645,2018,2,3
868645,2020,1,240
868645,2020,2,3
868696,2014,1,121
868696,2014,2,2
868696,2014,4,1
868696,2014,5,1
868696,2015,1,216
868696,2015,2,4
868696,2015,3,1
868696,2015,4,1
868696,2015,5,1
868696,2018,1,216
868696,2018,2,4
868696,2018,3,1
868696,2018,4,1
868696,2018,5,1
868714,2015,1,7401
868714,2015,2,375
868714,2015,3,42
868714,2015,4,7
868714,2016,1,7383
868714,2016,2,378
868714,2016,3,42
868714,2016,4,7
869017,2014,1,370
869017,2014,2,13
869017,2014,4,1
869017,2015,1,419
869017,2015,2,15
869017,2015,4,1
869017,2016,1,306
869017,2016,2,7
869017,2017,1,306
869017,2017,2,7
869049,2014,1,1572
869049,2014,2,26
869049,2014,3,5
869049,2014,4,6
869049,2014,5,10
869049,2014,6,21
869049,2014,7,1
869049,2015,1,2958
869049,2015,2,51
869049,2015,3,15
869049,2015,4,12
869049,2015,5,32
869049,2015,6,36
869049,2015,7,1
869049,2015,8,2
869049,2015,9,1
869049,2015,10,1
869049,2015,27,1
869049,2016,1,5025
869049,2016,2,63
869049,2016,3,18
869049,2016,4,17
869049,2016,5,37
869049,2016,6,121
869049,2016,7,4
869049,2016,8,2
869049,2016,9,1
869049,2016,10,2
869049,2016,27,1
869049,2017,1,5943
869049,2017,2,66
869049,2017,3,28
869049,2017,4,20
869049,2017,5,41
869049,2017,6,167
869049,2017,7,4
869049,2017,8,3
869049,2017,9,1
869049,2017,10,2
869049,2017,27,1
869049,2018,1,7231
869049,2018,2,81
869049,2018,3,32
869049,2018,4,22
869049,2018,5,51
869049,2018,6,215
869049,2018,7,8
869049,2018,8,3
869049,2018,9,1
869049,2018,10,2
869049,2018,13,1
869049,2019,1,7490
869049,2019,2,82
869049,2019,3,32
869049,2019,4,24
869049,2019,5,56
869049,2019,6,222
869049,2019,7,8
869049,2019,8,4
869049,2019,9,1
869049,2019,10,2
869049,2019,13,1
869118,2015,1,3557
869118,2015,2,110
869118,2015,3,5
869118,2015,4,4
869154,2009,1,4827
869154,2009,2,91
869154,2009,3,7
869154,2010,1,8751
869154,2010,2,103
869154,2010,3,14
869154,2011,1,14219
869154,2011,2,144
869154,2011,3,26
869154,2011,4,12
869154,2011,5,5
869154,2011,6,1
869154,2012,1,17888
869154,2012,2,229
869154,2012,3,36
869154,2012,4,21
869154,2012,5,8
869154,2012,6,3
869154,2012,7,2
869154,2012,8,2
869154,2012,9,2
869154,2012,10,1
869154,2013,1,20041
869154,2013,2,232
869154,2013,3,36
869154,2013,4,21
869154,2013,5,8
869154,2013,6,3
869154,2013,7,2
869154,2013,8,2
869154,2013,9,2
869154,2013,10,1
869154,2014,1,8516
869154,2014,2,194
869154,2014,3,23
869154,2014,4,12
869154,2014,5,3
869154,2014,6,2
869154,2014,7,2
869154,2014,8,2
869154,2014,9,2
869154,2014,10,1
869154,2015,1,9407
869154,2015,2,212
869154,2015,3,22
869154,2015,4,12
869154,2015,5,8
869154,2015,6,2
869154,2015,7,2
869154,2015,8,2
869154,2015,9,2
869154,2015,10,1
869154,2016,1,10235
869154,2016,2,287
869154,2016,3,24
869154,2016,4,12
869154,2016,5,8
869154,2016,6,2
869154,2016,7,2
869154,2016,8,2
869154,2016,9,2
869154,2016,10,1
869154,2017,1,11053
869154,2017,2,317
869154,2017,3,27
869154,2017,4,11
869154,2017,5,8
869154,2017,6,2
869154,2017,7,2
869154,2017,8,2
869154,2017,9,2
869154,2017,10,1
869154,2018,1,12143
869154,2018,2,348
869154,2018,3,35
869154,2018,4,10
869154,2018,5,8
869154,2018,6,2
869154,2018,7,2
869154,2018,8,2
869154,2018,9,2
869154,2018,10,1
869154,2019,1,12700
869154,2019,2,360
869154,2019,3,38
869154,2019,4,10
869154,2019,5,3
869154,2019,6,2
869154,2019,7,2
869154,2019,8,2
869154,2019,9,2
869154,2019,10,1
869154,2020,1,12775
869154,2020,2,361
869154,2020,3,38
869154,2020,4,11
869154,2020,5,3
869154,2020,6,2
869154,2020,7,2
869154,2020,8,2
869154,2020,9,2
869154,2020,10,1
869154,2021,1,13027
869154,2021,2,377
869154,2021,3,38
869154,2021,4,12
869154,2021,5,3
869154,2021,6,2
869154,2021,7,2
869154,2021,8,2
869154,2021,9,2
869154,2021,10,1
869282,2009,1,33
869282,2009,2,2
869282,2010,1,47
869282,2010,2,4
869543,2014,1,103
869543,2014,2,7
869543,2015,1,181
869543,2015,2,12
869543,2016,1,183
869543,2016,2,12
869883,2002,1,3880
869883,2002,2,123
869883,2002,3,5
869883,2003,1,5937
869883,2003,2,154
869883,2003,3,9
869883,2004,1,6469
869883,2004,2,197
869883,2004,3,15
869883,2005,1,6691
869883,2005,2,202
869883,2005,3,15
869883,2006,1,6698
869883,2006,2,202
869883,2006,3,14
869883,2007,1,6695
869883,2007,2,202
869883,2007,3,14
869883,2008,1,6698
869883,2008,2,203
869883,2008,3,14
869883,2009,1,6721
869883,2009,2,204
869883,2009,3,14
869883,2009,4,1
869883,2011,1,6886
869883,2011,2,206
869883,2011,3,14
869883,2011,4,1
869883,2012,1,6804
869883,2012,2,206
869883,2012,3,14
869883,2012,4,1
869883,2013,1,6806
869883,2013,2,206
869883,2013,3,14
869883,2013,4,1
869883,2014,1,6880
869883,2014,2,209
869883,2014,3,19
869883,2014,4,4
869883,2014,7,1
869883,2015,1,7191
869883,2015,2,214
869883,2015,3,17
869883,2015,4,4
869883,2015,7,1
869883,2016,1,7402
869883,2016,2,232
869883,2016,3,18
869883,2016,4,5
869883,2016,7,1
869883,2017,1,7441
869883,2017,2,232
869883,2017,3,18
869883,2017,4,5
869883,2017,7,1
869883,2018,1,7563
869883,2018,2,237
869883,2018,3,19
869883,2018,4,5
869883,2018,7,1
869883,2019,1,7566
869883,2019,2,237
869883,2019,3,19
869883,2019,4,5
869883,2019,7,1
869883,2020,1,7566
869883,2020,2,237
869883,2020,3,19
869883,2020,4,5
869883,2020,7,1
869883,2021,1,7566
869883,2021,2,237
869883,2021,3,19
869883,2021,4,5
869883,2021,7,1
870099,2017,1,32528
870099,2017,2,1867
870099,2017,3,277
870099,2017,4,23
870099,2017,5,14
870099,2017,6,10
870099,2017,7,4
870099,2017,8,1
870099,2017,16,1
870099,2018,1,32521
870099,2018,2,1860
870099,2018,3,276
870099,2018,4,23
870099,2018,5,14
870099,2018,6,10
870099,2018,7,4
870099,2018,8,1
870099,2018,16,1
870099,2019,1,32521
870099,2019,2,1864
870099,2019,3,276
870099,2019,4,23
870099,2019,5,14
870099,2019,6,10
870099,2019,7,4
870099,2019,8,1
870099,2019,16,1
870099,2020,1,32520
870099,2020,2,1866
870099,2020,3,276
870099,2020,4,23
870099,2020,5,14
870099,2020,6,10
870099,2020,7,4
870099,2020,8,1
870099,2020,16,1
870099,2021,1,32521
870099,2021,2,1868
870099,2021,3,276
870099,2021,4,23
870099,2021,5,14
870099,2021,6,10
870099,2021,7,4
870099,2021,8,1
870099,2021,16,1
870314,2014,1,554
870314,2014,2,4
870314,2017,1,296
870314,2017,2,4
870335,2014,1,101596
870335,2014,2,8213
870335,2014,3,1351
870335,2014,4,501
870335,2014,5,157
870335,2014,6,35
870335,2014,7,27
870335,2014,8,10
870335,2014,9,5
870335,2014,10,4
870335,2014,12,5
870335,2014,13,3
870335,2014,16,12
870335,2014,17,1
870335,2014,18,5
870335,2015,1,102842
870335,2015,2,8308
870335,2015,3,1421
870335,2015,4,505
870335,2015,5,157
870335,2015,6,36
870335,2015,7,27
870335,2015,8,10
870335,2015,9,5
870335,2015,10,4
870335,2015,12,5
870335,2015,13,3
870335,2015,16,12
870335,2015,17,1
870335,2015,18,5
870335,2016,1,122591
870335,2016,2,9921
870335,2016,3,1659
870335,2016,4,582
870335,2016,5,179
870335,2016,6,36
870335,2016,7,30
870335,2016,8,10
870335,2016,9,5
870335,2016,10,4
870335,2016,12,5
870335,2016,13,3
870335,2016,16,15
870335,2016,17,1
870335,2016,18,5
870335,2017,1,125526
870335,2017,2,10166
870335,2017,3,1704
870335,2017,4,582
870335,2017,5,179
870335,2017,6,37
870335,2017,7,30
870335,2017,8,10
870335,2017,9,5
870335,2017,10,4
870335,2017,12,5
870335,2017,13,3
870335,2017,16,15
870335,2017,17,1
870335,2017,18,5
870335,2018,1,180609
870335,2018,2,13596
870335,2018,3,2496
870335,2018,4,828
870335,2018,5,271
870335,2018,6,84
870335,2018,7,64
870335,2018,8,18
870335,2018,9,16
870335,2018,10,11
870335,2018,12,21
870335,2018,13,3
870335,2018,16,23
870335,2018,17,1
870335,2018,18,5
870335,2019,1,290165
870335,2019,2,18749
870335,2019,3,3452
870335,2019,4,1041
870335,2019,5,395
870335,2019,6,269
870335,2019,7,51
870335,2019,8,45
870335,2019,9,18
870335,2019,10,12
870335,2019,11,5
870335,2019,12,16
870335,2019,13,8
870335,2019,14,3
870335,2019,15,2
870335,2019,16,9
870335,2019,17,1
870335,2019,18,7
870335,2019,19,4
870335,2019,21,1
870335,2019,29,1
870335,2019,41,1
870335,2020,1,266735
870335,2020,2,17024
870335,2020,3,3181
870335,2020,4,962
870335,2020,5,399
870335,2020,6,277
870335,2020,7,50
870335,2020,8,58
870335,2020,9,24
870335,2020,10,21
870335,2020,11,7
870335,2020,12,19
870335,2020,13,8
870335,2020,14,3
870335,2020,15,3
870335,2020,16,8
870335,2020,17,1
870335,2020,18,7
870335,2020,19,4
870335,2020,21,1
870335,2020,29,1
870335,2020,41,1
870335,2021,1,268900
870335,2021,2,17123
870335,2021,3,3214
870335,2021,4,967
870335,2021,5,403
870335,2021,6,293
870335,2021,7,55
870335,2021,8,63
870335,2021,9,26
870335,2021,10,21
870335,2021,11,7
870335,2021,12,19
870335,2021,13,10
870335,2021,14,3
870335,2021,15,4
870335,2021,16,8
870335,2021,17,3
870335,2021,18,7
870335,2021,19,4
870335,2021,21,1
870335,2021,29,1
870335,2021,41,1
870532,2012,1,4724
870532,2012,2,272
870532,2012,3,42
870532,2012,4,7
870532,2013,1,11659
870532,2013,2,547
870532,2013,3,23
870532,2014,1,19880
870532,2014,2,979
870532,2014,3,109
870532,2014,4,17
870532,2014,5,17
870532,2015,1,21767
870532,2015,2,1096
870532,2015,3,99
870532,2015,4,20
870532,2015,5,19
870532,2015,6,3
870532,2015,8,1
870532,2016,1,21813
870532,2016,2,1113
870532,2016,3,101
870532,2016,4,20
870532,2016,5,19
870532,2016,6,3
870532,2016,8,1
870532,2017,1,21832
870532,2017,2,1092
870532,2017,3,103
870532,2017,4,20
870532,2017,5,19
870532,2017,6,3
870532,2017,8,1
870532,2018,1,21832
870532,2018,2,1092
870532,2018,3,103
870532,2018,4,20
870532,2018,5,19
870532,2018,6,3
870532,2018,8,1
870532,2019,1,21836
870532,2019,2,1092
870532,2019,3,103
870532,2019,4,20
870532,2019,5,19
870532,2019,6,3
870532,2019,8,1
870532,2020,1,21854
870532,2020,2,1093
870532,2020,3,103
870532,2020,4,21
870532,2020,5,19
870532,2020,6,3
870532,2020,8,1
870532,2021,1,21873
870532,2021,2,1094
870532,2021,3,103
870532,2021,4,21
870532,2021,5,19
870532,2021,6,3
870532,2021,8,1
871046,2009,1,13603
871046,2009,2,1250
871046,2009,3,29
871046,2009,4,9
871046,2009,5,2
871046,2009,6,1
871046,2009,7,1
871046,2009,14,1
871116,2008,1,2008
871116,2008,2,142
871116,2008,3,98
871116,2008,4,25
871116,2008,5,8
871116,2008,7,1
871116,2008,10,2
871116,2009,1,10057
871116,2009,2,664
871116,2009,3,178
871116,2009,4,163
871116,2009,5,54
871116,2009,6,14
871116,2009,7,2
871116,2009,8,3
871116,2009,11,2
871116,2010,1,23613
871116,2010,2,1435
871116,2010,3,442
871116,2010,4,310
871116,2010,5,111
871116,2010,6,26
871116,2010,7,3
871116,2010,8,3
871116,2010,11,2
871116,2010,14,2
871116,2010,20,1
871116,2011,1,29506
871116,2011,2,1847
871116,2011,3,592
871116,2011,4,390
871116,2011,5,123
871116,2011,6,26
871116,2011,7,2
871116,2011,8,4
871116,2011,11,2
871116,2011,14,1
871116,2011,15,1
871116,2011,21,1
871116,2012,1,2085
871116,2012,2,122
871116,2012,3,16
871116,2012,4,6
871116,2012,5,1
871116,2012,8,1
871116,2013,1,40399
871116,2013,2,2507
871116,2013,3,767
871116,2013,4,586
871116,2013,5,172
871116,2013,6,37
871116,2013,7,7
871116,2013,8,4
871116,2013,10,1
871116,2013,11,2
871116,2013,15,1
871116,2014,1,47990
871116,2014,2,2830
871116,2014,3,867
871116,2014,4,784
871116,2014,5,326
871116,2014,6,41
871116,2014,7,8
871116,2014,8,5
871116,2014,10,2
871116,2014,11,2
871116,2014,15,1
871116,2015,1,52399
871116,2015,2,3140
871116,2015,3,847
871116,2015,4,786
871116,2015,5,452
871116,2015,6,116
871116,2015,7,45
871116,2015,8,13
871116,2015,9,1
871116,2015,10,3
871116,2015,11,2
871116,2015,15,1
871116,2016,1,53455
871116,2016,2,3184
871116,2016,3,864
871116,2016,4,800
871116,2016,5,458
871116,2016,6,119
871116,2016,7,45
871116,2016,8,13
871116,2016,9,1
871116,2016,10,3
871116,2016,11,2
871116,2016,15,1
871116,2017,1,53468
871116,2017,2,3184
871116,2017,3,865
871116,2017,4,800
871116,2017,5,458
871116,2017,6,119
871116,2017,7,45
871116,2017,8,13
871116,2017,9,1
871116,2017,10,3
871116,2017,11,2
871116,2017,15,1
871116,2018,1,53688
871116,2018,2,3179
871116,2018,3,865
871116,2018,4,800
871116,2018,5,458
871116,2018,6,119
871116,2018,7,45
871116,2018,8,13
871116,2018,9,1
871116,2018,10,3
871116,2018,11,2
871116,2018,15,1
871116,2019,1,53689
871116,2019,2,3181
871116,2019,3,865
871116,2019,4,800
871116,2019,5,458
871116,2019,6,119
871116,2019,7,45
871116,2019,8,13
871116,2019,9,1
871116,2019,10,3
871116,2019,11,2
871116,2019,15,1
871116,2020,1,57310
871116,2020,2,3572
871116,2020,3,966
871116,2020,4,824
871116,2020,5,460
871116,2020,6,122
871116,2020,7,45
871116,2020,8,14
871116,2020,9,1
871116,2020,10,2
871116,2020,11,2
871116,2020,12,2
871116,2020,15,1
871116,2021,1,57706
871116,2021,2,3604
871116,2021,3,973
871116,2021,4,833
871116,2021,5,467
871116,2021,6,123
871116,2021,7,45
871116,2021,8,17
871116,2021,9,1
871116,2021,10,2
871116,2021,11,2
871116,2021,12,2
871116,2021,15,1
871521,2014,1,7351
871521,2014,2,287
871521,2014,3,37
871521,2014,4,3
871521,2014,5,4
871521,2014,6,1
871521,2014,8,1
871521,2015,1,7874
871521,2015,2,360
871521,2015,3,45
871521,2015,4,7
871521,2015,5,4
871521,2015,6,1
871521,2015,8,1
871521,2015,10,1
871521,2016,1,7990
871521,2016,2,370
871521,2016,3,51
871521,2016,4,20
871521,2016,5,6
871521,2016,6,1
871521,2016,8,2
871521,2016,9,2
871521,2016,10,1
871521,2017,1,8586
871521,2017,2,450
871521,2017,3,63
871521,2017,4,26
871521,2017,5,8
871521,2017,6,3
871521,2017,8,3
871521,2017,9,2
871521,2017,10,2
871521,2018,1,9656
871521,2018,2,499
871521,2018,3,79
871521,2018,4,35
871521,2018,5,12
871521,2018,6,4
871521,2018,7,1
871521,2018,8,4
871521,2018,9,2
871521,2018,10,2
871521,2018,13,1
871521,2019,1,9758
871521,2019,2,517
871521,2019,3,80
871521,2019,4,37
871521,2019,5,14
871521,2019,6,3
871521,2019,7,2
871521,2019,8,3
871521,2019,9,2
871521,2019,10,2
871521,2019,13,1
871521,2020,1,9861
871521,2020,2,525
871521,2020,3,82
871521,2020,4,41
871521,2020,5,14
871521,2020,6,3
871521,2020,7,2
871521,2020,8,3
871521,2020,9,2
871521,2020,10,2
871521,2020,13,1
871521,2021,1,10286
871521,2021,2,560
871521,2021,3,102
871521,2021,4,59
871521,2021,5,18
871521,2021,6,16
871521,2021,7,4
871521,2021,8,12
871521,2021,9,5
871521,2021,10,2
871521,2021,13,1
871652,2009,1,71974
871652,2009,2,1447
871652,2009,3,133
871652,2009,4,26
871652,2009,5,5
871652,2009,6,1
871652,2009,7,3
871652,2009,8,2
871652,2009,9,6
871652,2009,10,1
871652,2009,43,1
871652,2010,1,99997
871652,2010,2,2006
871652,2010,3,243
871652,2010,4,49
871652,2010,5,22
